,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gamePhoto_x,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,topprizestarting,topprizeremain,gamePhoto_y,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Photo,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
103,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
104,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
105,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
106,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
107,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
108,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
109,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
110,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
111,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
112,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
113,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
114,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
115,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
116,10.0,400,200000,3.72,,Yes,Yes,"Dec. 15, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,124,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
117,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
118,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
119,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
120,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
121,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
122,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
123,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
124,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
125,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
126,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
127,10.0,400,200000,3.72,,Yes,Yes,"Dec. 8, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,https://static.coloradolottery.com/media/cache/ed/48/ed48a5000962ddeabf6709af92b281f7.jpg,NATIONAL LAMPOON'S VACATION➞,258262,258262,2,2,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,960734.64,960734.64,702472.64,702472.64,480367.32,480367.32,0.0,1.86,-0.500000333078445,2.96,2.960440522118549,0.0,0.5376347667512548,0.5376347667512548,0.0,0.3377875665897116,0.3377875665897116,0.0,0.037701549781000786,0.030186925151675623,8.841218190826076,11.041932558162934,3.0,0.88,0.0,0.8812803543957015,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/3c/71/3c7185ba623458a0f21f8a466d938466.jpg,,,,2026-04-18,131,119.83333333333333,101.83333333333333,193.5,,125.08333333333333,135.0625,193.5,20.0,/colorado-statistics-for-each-scratcher-game
